id,tokens,slots,intent
train-00136,BOS are there any flights from pittsburgh to boston that leave between noon and 5 o'clock EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O,atis_flight
train-00137,BOS list all flights arriving or leaving denver between 8 and 9 pm EOS,O O O O O O O B-city_name O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O,atis_flight
train-00138,BOS show me the cheapest one way flights from pittsburgh to dallas leaving pittsburgh between noon and 2 pm EOS,O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O,atis_flight
train-00139,BOS tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O,atis_flight
train-00140,BOS what airlines off from love field between 6 and 10 am on june sixth EOS,O O O O O B-fromloc.airport_name I-fromloc.airport_name O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O B-depart_date.month_name B-depart_date.day_number O,atis_airline
train-00141,BOS show me the united flights from bwi to denver EOS,O O O O B-airline_name O O B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00142,BOS flights from la guardia or jfk to cleveland EOS,O O O B-fromloc.airport_name I-fromloc.airport_name B-or B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00143,BOS flights from jfk or la guardia to cleveland EOS,O O O B-fromloc.airport_code B-or B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name O,atis_flight
train-00144,BOS what city is the airport mco in EOS,O O O O O O B-fromloc.airport_code O O,atis_city
train-00145,BOS which airlines fly from bwi to dallas fort worth EOS,O O O O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_airline
train-00146,BOS show me the first class and coach flights from jfk to miami EOS,O O O O B-class_type I-class_type O B-class_type O O B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00147,BOS sfo to denver on monday november eleventh 1991 EOS,O B-fromloc.airport_code O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number B-depart_date.year O,atis_flight
train-00148,BOS show me the first class and coach flights between jfk and orlando EOS,O O O O B-class_type I-class_type O B-class_type O O B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00149,BOS what's the lowest round trip fare from bwi to any city EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.airport_code O O O O,atis_airfare
train-00150,BOS what flights are between dfw and oakland EOS,O O O O O B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00151,BOS what is the cost of a round trip ticket first class between oak and atl EOS,O O O O O O O B-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.airport_code O B-toloc.airport_code O,atis_airfare
train-00152,BOS how do i get from bwi to washington EOS,O O O O O O B-fromloc.airport_code O B-toloc.city_name O,atis_flight
train-00153,BOS what is the earliest flight that i can get from bwi to boston logan EOS,O O O O B-flight_mod O O O O O O B-fromloc.airport_code O B-toloc.city_name B-toloc.airport_name O,atis_flight
train-00154,BOS i would like a nonstop flight from jfk to las vegas on march second EOS,O O O O O B-flight_stop O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number O,atis_flight
train-00155,BOS i need the flight numbers of flights leaving from cleveland and arriving at dallas EOS,O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O,atis_flight_no
train-00156,BOS what is the flight number of the earliest flight between boston and washington dc EOS,O O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O,atis_flight_no
train-00157,BOS flight number from dallas to houston EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight_no
train-00158,BOS i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night EOS,O O O O O O O O O B-flight_time O O B-cost_relative O O O O B-cost_relative I-cost_relative B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day O,atis_flight_no
train-00159,BOS what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco EOS,O O O O O O O O B-airline_name O O O B-fromloc.city_name O B-depart_time.time I-depart_time.time O O O B-toloc.city_name I-toloc.city_name O,atis_flight_no
train-00160,BOS flight numbers from chicago to seattle on continental EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_flight_no
train-00161,BOS please show me the return flight number from toronto to st. petersburg EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight_no
train-00162,BOS may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday EOS,O O O O O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name O,atis_flight_no
train-00163,BOS flight numbers from seattle to chicago on continental EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_flight_no
train-00164,BOS flight number from houston to dallas EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight_no
train-00165,BOS flight numbers from columbus to minneapolis tomorrow EOS,O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative O,atis_flight_no
train-00166,BOS flight numbers from chicago to seattle EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight_no
train-00167,BOS i need flight numbers for those flights departing on thursday before 8 am from oakland going to salt lake city EOS,O O O O O O O O O O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight_no
train-00168,BOS list the number of flights arriving in dallas fort worth from boston before noon EOS,O O O O O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time O,atis_flight_no
train-00169,BOS flight numbers on american airlines from phoenix to milwaukee EOS,O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight_no
train-00170,BOS what are the flight numbers of the flights which go from san francisco to washington via indianapolis EOS,O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name O,atis_flight_no
train-00171,BOS what car rentals are available next sunday from denver airport EOS,O O B-transport_type I-transport_type O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.airport_name I-fromloc.airport_name O,atis_ground_service
train-00172,BOS i'll need a rental car at the atlanta airport can you show me what's available EOS,O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O O O O O O O,atis_ground_service
train-00173,BOS can i have a rental car in houston EOS,O O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00174,BOS what are the rental car rates in dallas EOS,O O O O B-transport_type I-transport_type O O B-city_name O,atis_ground_fare
train-00175,BOS rental car in baltimore EOS,O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00176,BOS what do you know about car rental in denver EOS,O O O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00177,BOS what are the costs of car rental in dallas EOS,O O O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_fare
train-00178,BOS what are the rental car rates in san francisco EOS,O O O O B-transport_type I-transport_type O O B-city_name I-city_name O,atis_ground_fare
train-00179,BOS what about a car rental in denver EOS,O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00180,BOS is there an airport limousine at the atlanta airport EOS,O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O,atis_ground_service
train-00181,BOS can i get a rental car in dallas EOS,O O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00182,BOS is there taxi service at the ontario airport EOS,O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O,atis_ground_service
train-00183,BOS can you list costs of denver rental cars EOS,O O O O O O B-city_name B-transport_type I-transport_type O,atis_ground_fare
train-00184,BOS show me the car rentals in baltimore EOS,O O O O B-transport_type I-transport_type O B-city_name O,atis_ground_service
train-00185,BOS what is the cost of the air taxi operation at philadelphia international airport EOS,O O O O O O O B-transport_type I-transport_type I-transport_type O B-airport_name I-airport_name I-airport_name O,atis_ground_fare
train-00186,BOS show me a list of rental car fares at boston airport EOS,O O O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O,atis_ground_service
train-00187,BOS explain restriction ap please EOS,O O O B-restriction_code O O,atis_abbreviation
train-00188,BOS explain restriction ap80 EOS,O O O B-restriction_code O,atis_abbreviation
train-00189,BOS what does ap57 mean EOS,O O O B-restriction_code O O,atis_abbreviation
train-00190,BOS what is the meaning of restriction ap80 EOS,O O O O O O O B-restriction_code O,atis_abbreviation
train-00191,BOS list all of the daily flights arriving in denver between 8 and 9 pm EOS,O O O O O B-flight_days O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00192,BOS show me flights arriving in baltimore from pittsburgh between 4 and 5 pm EOS,O O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00193,BOS the cheapest flights between boston and philadelphia which arrive between 3 and 5 o'clock on tuesday EOS,O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O B-arrive_date.day_name O,atis_flight
train-00194,BOS which flights travel from las vegas to los angeles california and arrive on april ninth between 4 and 5 pm EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O O B-arrive_date.month_name B-arrive_date.day_number O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00195,BOS flights from pittsburgh to baltimore arriving between 4 and 5 pm EOS,O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00196,BOS show flights from denver to oakland arriving between 12 and 1 o'clock EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00197,BOS is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00198,BOS what nonstop flights are available from oakland to philadelphia arriving between 5 and 6 pm EOS,O O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00199,BOS list all flights arriving in denver between 8 and 9 pm EOS,O O O O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time O,atis_flight
train-00200,BOS show me all the flights on america west and twa from las vegas to jfk on a friday EOS,O O O O O O O B-airline_name I-airline_name O B-airline_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_code O O B-depart_date.day_name O,atis_flight
train-00201,BOS flights from la guardia to jfk EOS,O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.airport_code O,atis_flight
