utterance,labels,delexicalised,intent
Play always by walter parazaider,O B-track O B-artist I-artist ,Play _track_ by _artist_,PlayMusic
Play thirties on Lastfm,O B-year O B-service ,Play _year_ on _service_,PlayMusic
play music form the fourties with Slacker,O O O O B-year O B-service ,play music form the _year_ with _service_,PlayMusic
Use pandora to play music from stano in the year 2005,O B-service O O O O B-artist O O O B-year ,Use _service_ to play music from _artist_ in the year _year_,PlayMusic
Use Groove Shark to play Krizz Kaliko,O B-service I-service O O B-artist I-artist ,Use _service_ to play _artist_,PlayMusic
Play the music of Filipp Bedrossowitsch Kirkorow's theme,O O O O B-artist I-artist I-artist O B-music_item ,Play the music of _artist_'s _music_item_,PlayMusic
Play Skin & Bone by Jess Stacy on Deezer,O B-album I-album I-album O B-artist I-artist O B-service ,Play _album_ by _artist_ on _service_,PlayMusic
Play me a seventies ep,O O O B-year B-music_item ,Play me a _year_ _music_item_,PlayMusic
play falco on Zvooq for Good Hit,O B-artist O B-service O B-track I-track ,play _artist_ on _service_ for _track_,PlayMusic
On Itunes play the latest Anna Yesipova ep,O B-service O O B-sort B-artist I-artist B-music_item ,On _service_ play the _sort_ _artist_ _music_item_,PlayMusic
Play music from the track She Came In Through The Bathroom Window,O O O O B-music_item B-track I-track I-track I-track I-track I-track I-track ,Play music from the _music_item_ _track_,PlayMusic
play some best selling rave songs,O O B-sort O B-genre O ,play some _sort_ selling _genre_ songs,PlayMusic
Play Change Has Come on Google Music,O B-album I-album I-album O B-service I-service ,Play _album_ on _service_,PlayMusic
Play the newest stuff by blowfly,O O B-sort O O B-artist ,Play the _sort_ stuff by _artist_,PlayMusic
Play the playlist spring,O O O B-playlist ,Play the playlist _playlist_,PlayMusic
I want to hear something from the nineties by Alissa Musto on Groove Shark,O O O O O O O B-year O B-artist I-artist O B-service I-service ,I want to hear something from the _year_ by _artist_ on _service_,PlayMusic
Play Trace Adkins' music from the thirties,O B-artist I-artist O O O O B-year ,Play _artist_' music from the _year_,PlayMusic
Play a soundtrack from 1954,O O B-music_item O B-year ,Play a _music_item_ from _year_,PlayMusic
Can you play something from the fourties preferably a symphony,O O O O O O B-year O O B-music_item ,Can you play something from the _year_ preferably a _music_item_,PlayMusic
play Clifford Brown All Stars by Michael Balzary,O B-album I-album I-album I-album O B-artist I-artist ,play _album_ by _artist_,PlayMusic
play Pandora Christian Gangsta Rap,O B-service B-genre I-genre I-genre ,play _service_ _genre_,PlayMusic
Play any chanson,O O B-genre ,Play any _genre_,PlayMusic
Play a chant from the fifties,O O B-music_item O O B-year ,Play a _music_item_ from the _year_,PlayMusic
Play Leanne Dobinson Right To Dream,O B-artist I-artist B-track I-track I-track ,Play _artist_ _track_,PlayMusic
play The Happiest Days Of Our Lives by Tommy Emmanuel,O B-track I-track I-track I-track I-track I-track O B-artist I-artist ,play _track_ by _artist_,PlayMusic
Please play This Is The Day by Brian Robertson,O O B-album I-album I-album I-album O B-artist I-artist ,Please play _album_ by _artist_,PlayMusic
play Abhijeet Bhattacharya from 1986,O B-artist I-artist O B-year ,play _artist_ from _year_,PlayMusic
Play a new tune by louis silvers,O O B-sort B-music_item O B-artist I-artist ,Play a _sort_ _music_item_ by _artist_,PlayMusic
Play me a song by Steve Hackett from Manuel,O O O B-music_item O B-artist I-artist O B-album ,Play me a _music_item_ by _artist_ from _album_,PlayMusic
Play Portsmouth by Paul Smith on Google Music,O B-track O B-artist I-artist O B-service I-service ,Play _track_ by _artist_ on _service_,PlayMusic
Play Dj Drama from the 1976,O B-artist I-artist O O B-year ,Play _artist_ from the _year_,PlayMusic
play my tribute by Billy Cox,O B-track I-track O B-artist I-artist ,play _track_ by _artist_,PlayMusic
Play the playlist Hardstyle Baby,O O O B-playlist I-playlist ,Play the playlist _playlist_,PlayMusic
Play me a sound track by Bert Mccracken on zvooq,O O O B-music_item I-music_item O B-artist I-artist O B-service ,Play me a _music_item_ by _artist_ on _service_,PlayMusic
Play some music from the fourties,O O O O O B-year ,Play some music from the _year_,PlayMusic
Play music on Itunes,O O O B-service ,Play music on _service_,PlayMusic
I want to hear a Sandra ep,O O O O O B-artist B-music_item ,I want to hear a _artist_ _music_item_,PlayMusic
play theme by Yanni on Vimeo,O B-music_item O B-artist O B-service ,play _music_item_ by _artist_ on _service_,PlayMusic
play fourties tunes,O B-year O ,play _year_ tunes,PlayMusic
Play a 2004 song by eliel on Zvooq,O O B-year B-music_item O B-artist O B-service ,Play a _year_ _music_item_ by _artist_ on _service_,PlayMusic
Play some music on Vimeo,O O O O B-service ,Play some music on _service_,PlayMusic
Play the newest music by Gladys Knight,O O B-sort O O B-artist I-artist ,Play the _sort_ music by _artist_,PlayMusic
play Hora Din Moldova by Yamazaki Maso,O B-track I-track I-track O B-artist I-artist ,play _track_ by _artist_,PlayMusic
play the album Winner Takes All by Takuro with Last Fm,O O B-music_item B-album I-album I-album O B-artist O B-service I-service ,play the _music_item_ _album_ by _artist_ with _service_,PlayMusic
Play the best ballad by The Rascals,O O B-sort B-music_item O B-artist I-artist ,Play the _sort_ _music_item_ by _artist_,PlayMusic
Play me the track Mama Liked The Roses,O O O B-music_item B-track I-track I-track I-track ,Play me the _music_item_ _track_,PlayMusic
Play eighties,O B-year ,Play _year_,PlayMusic
Play a 2014 theme from Greg Pattillo,O O B-year B-music_item O B-artist I-artist ,Play a _year_ _music_item_ from _artist_,PlayMusic
Play some music from Roberto Carlos,O O O O B-artist I-artist ,Play some music from _artist_,PlayMusic
Play the concert from Philip Oakey 1973 concert on Netflix,O O O O B-artist I-artist B-year O O B-service ,Play the concert from _artist_ _year_ concert on _service_,PlayMusic
Play some music from 1995,O O O O B-year ,Play some music from _year_,PlayMusic
Play Kaori Mochida's most popular music on Google Music,O B-artist I-artist O B-sort I-sort O O B-service I-service ,Play _artist_'s _sort_ music on _service_,PlayMusic
Play A Chaos Of Desire from Dan Snaith,O B-album I-album I-album I-album O B-artist I-artist ,Play _album_ from _artist_,PlayMusic
Play music by Country Dick Montana,O O O B-artist I-artist I-artist ,Play music by _artist_,PlayMusic
play chant from the nineties with Last Fm,O B-music_item O O B-year O B-service I-service ,play _music_item_ from the _year_ with _service_,PlayMusic
Play a top 5 song from Wally Bastian on Google Music,O O B-sort I-sort B-music_item O B-artist I-artist O B-service I-service ,Play a _sort_ _music_item_ from _artist_ on _service_,PlayMusic
Play White Noise,O B-playlist I-playlist ,Play _playlist_,PlayMusic
Play ep from Quasimoto from the nineties,O B-music_item O B-artist O O B-year ,Play _music_item_ from _artist_ from the _year_,PlayMusic
play a 1988 soundtrack,O O B-year B-music_item ,play a _year_ _music_item_,PlayMusic
Play a popular sound track by Joe Pass on Itunes,O O B-sort B-music_item I-music_item O B-artist I-artist O B-service ,Play a _sort_ _music_item_ by _artist_ on _service_,PlayMusic
Play something from the jonathon lee movement,O O O O B-artist I-artist B-music_item ,Play something from the _artist_ _music_item_,PlayMusic
play James Moody ballad,O B-artist I-artist B-music_item ,play _artist_ _music_item_,PlayMusic
I want to listen to some music from 2003 on Pandora from them,O O O O O O O O B-year O B-service O B-music_item ,I want to listen to some music from _year_ on _service_ from _music_item_,PlayMusic
play a top 50  tune from the twenties by Willi Williams,O O B-sort I-sort B-music_item O O B-year O B-artist I-artist ,play a _sort_  _music_item_ from the _year_ by _artist_,PlayMusic
play fifties track music,O B-year B-music_item O ,play _year_ _music_item_ music,PlayMusic
Play theme music from 2011,O B-music_item O O B-year ,Play _music_item_ music from _year_,PlayMusic
play music by Billy Powell,O O O B-artist I-artist ,play music by _artist_,PlayMusic
Play One Good Reason by Tommy Flanagan on Itunes,O B-track I-track I-track O B-artist I-artist O B-service ,Play _track_ by _artist_ on _service_,PlayMusic
Play some fun-punk,O O B-genre ,Play some _genre_,PlayMusic
Play me a song by Dj Paul Elstak in 1988 on Zvooq,O O O B-music_item O B-artist I-artist I-artist O B-year O B-service ,Play me a _music_item_ by _artist_ in _year_ on _service_,PlayMusic
Play Hasan Saltik from 2004,O B-artist I-artist O B-year ,Play _artist_ from _year_,PlayMusic
I want to hear popular music from Martin Lopez,O O O O B-sort O O B-artist I-artist ,I want to hear _sort_ music from _artist_,PlayMusic
Play A Sudden Rainstorm playlist,O B-playlist I-playlist I-playlist O ,Play _playlist_ playlist,PlayMusic
play wendy james from the fifties,O B-artist I-artist O O B-year ,play _artist_ from the _year_,PlayMusic
Use Itunes to play music,O B-service O O O ,Use _service_ to play music,PlayMusic
Play a Paul Davis melody,O O B-artist I-artist B-music_item ,Play a _artist_ _music_item_,PlayMusic
Play Lorenzo Palacios Quispe,O B-artist I-artist I-artist ,Play _artist_,PlayMusic
Put on Vimeo and play Kacapi Suling,O O B-service O O B-genre I-genre ,Put on _service_ and play _genre_,PlayMusic
play a soundtrack by Sarah Geronimo on google music,O O B-music_item O B-artist I-artist O B-service I-service ,play a _music_item_ by _artist_ on _service_,PlayMusic
Play me a song from 1976 by Bennie Moten,O O O B-music_item O B-year O B-artist I-artist ,Play me a _music_item_ from _year_ by _artist_,PlayMusic
I want to hear eighties music by Noko on deezer,O O O O B-year O O B-artist O B-service ,I want to hear _year_ music by _artist_ on _service_,PlayMusic
Play some Glenn Miller,O O B-artist I-artist ,Play some _artist_,PlayMusic
Can I hear a song by David Hodges,O O O O B-music_item O B-artist I-artist ,Can I hear a _music_item_ by _artist_,PlayMusic
Play The New Retro playlist on Netflix,O B-playlist I-playlist I-playlist O O B-service ,Play _playlist_ playlist on _service_,PlayMusic
Play some P J Proby,O O B-artist I-artist I-artist ,Play some _artist_,PlayMusic
Play soundtrack by Armand Van Helden,O B-music_item O B-artist I-artist I-artist ,Play _music_item_ by _artist_,PlayMusic
Play The Lamentation Of Cloris,O B-track I-track I-track I-track ,Play _track_,PlayMusic
I want to hear the new Latin Pop Rising list,O O O O O O B-playlist I-playlist I-playlist O ,I want to hear the new _playlist_ list,PlayMusic
Please play some music from the seventies movement,O O O O O O B-year B-music_item ,Please play some music from the _year_ _music_item_,PlayMusic
play Signe Anderson chant music that is newest,O B-artist I-artist B-music_item O O O B-sort ,play _artist_ _music_item_ music that is _sort_,PlayMusic
play Richard Thompson from the thirties song book,O B-artist I-artist O O B-year B-music_item O ,play _artist_ from the _year_ _music_item_ book,PlayMusic
Play funtime activity,O B-playlist I-playlist ,Play _playlist_,PlayMusic
Play me a song from Luxury Liner,O O O B-music_item O B-album I-album ,Play me a _music_item_ from _album_,PlayMusic
I want to hear De Eerste Keer from Paul Caiafa  off of Google Music,O O O O B-track I-track I-track O B-artist I-artist O O B-service I-service ,I want to hear _track_ from _artist_  off of _service_,PlayMusic
Play a sixties song,O O B-year B-music_item ,Play a _year_ _music_item_,PlayMusic
I want to hear some twenties music off of Deezer,O O O O O B-year O O O B-service ,I want to hear some _year_ music off of _service_,PlayMusic
Play some movement from 1959 on deezer,O O B-music_item O B-year O B-service ,Play some _music_item_ from _year_ on _service_,PlayMusic
play songs by Queen,O O O B-playlist ,play songs by _playlist_,PlayMusic
Please play good music by Will Oldham,O O B-sort O O B-artist I-artist ,Please play _sort_ music by _artist_,PlayMusic
Play a song from the thirties on Zvooq,O O B-music_item O O B-year O B-service ,Play a _music_item_ from the _year_ on _service_,PlayMusic
play Vanlose Stairway by Janove Ottesen,O B-track I-track O B-artist I-artist ,play _track_ by _artist_,PlayMusic
Play me the last 1980 record by Brenda Kahn,O O O B-sort B-year B-music_item O B-artist I-artist ,Play me the _sort_ _year_ _music_item_ by _artist_,PlayMusic
Play music from the top-5 from artist Kenia Arias,O O O O B-sort O O B-artist I-artist ,Play music from the _sort_ from artist _artist_,PlayMusic
Lets hear some 2009 music,O O O B-year O ,Lets hear some _year_ music,PlayMusic
Play some bass music,O O B-genre O ,Play some _genre_ music,PlayMusic
Play Furusato on Google Music,O B-track O B-service I-service ,Play _track_ on _service_,PlayMusic
Play Party Anthems,O B-playlist I-playlist ,Play _playlist_,PlayMusic
use Iheart radio to play eighties music from Hugh Masekela,O B-service O O O B-year O O B-artist I-artist ,use _service_ radio to play _year_ music from _artist_,PlayMusic
Play a symphony from Bob Hardy please,O O B-music_item O B-artist I-artist O ,Play a _music_item_ from _artist_ please,PlayMusic
Play some eighties music,O O B-year O ,Play some _year_ music,PlayMusic
Play a 1964 track from Shahram Nazeri on Pandora,O O B-year B-music_item O B-artist I-artist O B-service ,Play a _year_ _music_item_ from _artist_ on _service_,PlayMusic
Sort to the last song on playlist from 1983 a chant by Mark Oliver Everett,O O O B-sort B-music_item O O O B-year O B-music_item O B-artist I-artist I-artist ,Sort to the _sort_ _music_item_ on playlist from _year_ a _music_item_ by _artist_,PlayMusic
Play a new symphony by Perfecto De Castro on Lastfm,O O B-sort B-music_item O B-artist I-artist I-artist O B-service ,Play a _sort_ _music_item_ by _artist_ on _service_,PlayMusic
Play some music from the thirties,O O O O O B-year ,Play some music from the _year_,PlayMusic
Play some Matthew Sweet music from around 1996 on Spotify,O O B-artist I-artist O O O B-year O B-service ,Play some _artist_ music from around _year_ on _service_,PlayMusic
