utterance,labels,delexicalised,intent
when is The Fox and the Child playing in this cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type ,when is _movie_name_ playing in this _object_location_type_,SearchScreeningEvent
show me the schedule for Rat Rod Rockers ,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,show me the _object_type_ for _movie_name_ ,SearchScreeningEvent
Is Any Which Way You Can playing in 15 seconds,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange ,Is _movie_name_ playing _timerange_,SearchScreeningEvent
I want to see The Portrait of a Lady at the nearest cinema ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Where can I see The Prime Ministers  The Pioneers,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Where can I see _movie_name_,SearchScreeningEvent
I need to find the movie theatre showing The Crooked Web closest to me,O O O O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name B-spatial_relation O O ,I need to find the _object_location_type_ showing _movie_name_ _spatial_relation_ to me,SearchScreeningEvent
I want to see While the Sun Shines at the closest movie house ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
I want to see Those Kids from Town  when will it be showing ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O O O O ,I want to see _movie_name_  when will it be showing ,SearchScreeningEvent
Find the schedule for The Comedian at Santikos Theatres ,O O B-object_type O B-movie_name I-movie_name O B-location_name I-location_name ,Find the _object_type_ for _movie_name_ at _location_name_ ,SearchScreeningEvent
What are the movie schedules for my favorite theaters ,O O O B-object_type I-object_type O O O B-location_name ,What are the _object_type_ for my favorite _location_name_ ,SearchScreeningEvent
What are the movies showing in the neighbourhood ,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _movie_type_ showing _spatial_relation_ ,SearchScreeningEvent
Is Without Witness playing twenty two hours from now,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange I-timerange ,Is _movie_name_ playing _timerange_,SearchScreeningEvent
I need animated movies in the area for dinner time,O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-timerange O ,I need _movie_type_ _spatial_relation_ for _timerange_ time,SearchScreeningEvent
i want to see I Dream of Jeanie in a movie theatre,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,i want to see _movie_name_ in a _object_location_type_,SearchScreeningEvent
Can I see Ellis Island Revisited in 1 minute,O O O B-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange ,Can I see _movie_name_ _timerange_,SearchScreeningEvent
I want animated movies at MJR Theatres,O O B-movie_type I-movie_type O B-location_name I-location_name ,I want _movie_type_ at _location_name_,SearchScreeningEvent
show me the schedule for The Oblong Box,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,show me the _object_type_ for _movie_name_,SearchScreeningEvent
I want to know if there are any movies playing in the area ,O O O O O O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,I want to know if there are any _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
Is What a Wonderful Place showing at Cinemark Theatres,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
show the closest movie theatre that shows Boycott,O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_name ,show the _spatial_relation_ _object_location_type_ that shows _movie_name_,SearchScreeningEvent
I want to see DOA  Dead or Alive at Loews Cineplex Entertainment ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,I want to see _movie_name_ at _location_name_ ,SearchScreeningEvent
is The Nightmare showing six hours from now at the nearest cinema ,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange O O B-spatial_relation B-object_location_type ,is _movie_name_ showing _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What is the nearest movie house with Window Connection playing at lunch,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name O O B-timerange ,What is the _spatial_relation_ _object_location_type_ with _movie_name_ playing at _timerange_,SearchScreeningEvent
Is Patrick Still Lives showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
Fine the movie schedules for the Wanda Group ,O O B-object_type I-object_type O O B-location_name I-location_name ,Fine the _object_type_ for the _location_name_ ,SearchScreeningEvent
Give me the movie schedule nearby,O O O B-object_type I-object_type B-spatial_relation ,Give me the _object_type_ _spatial_relation_,SearchScreeningEvent
Find the schedule at the Douglas Theatre Company ,O O B-object_type O O B-location_name I-location_name I-location_name ,Find the _object_type_ at the _location_name_ ,SearchScreeningEvent
Show me the movies at Harkins Theatres ,O O O B-movie_type O B-location_name I-location_name ,Show me the _movie_type_ at _location_name_ ,SearchScreeningEvent
what movies at Star Theatres ,O B-movie_type O B-location_name I-location_name ,what _movie_type_ at _location_name_ ,SearchScreeningEvent
I want a movie schedule ,O O O B-object_type I-object_type ,I want a _object_type_ ,SearchScreeningEvent
Can I get the movie times,O O O O B-object_type I-object_type ,Can I get the _object_type_,SearchScreeningEvent
I want to see Medal for the General,O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,I want to see _movie_name_,SearchScreeningEvent
Can I get the times for movies in the neighbourhood,O O O O B-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Can I get the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
May I have the movie schedules for Speakeasy Theaters,O O O O B-object_type I-object_type O B-location_name I-location_name ,May I have the _object_type_ for _location_name_,SearchScreeningEvent
Find animated movies close by,O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,Find _movie_type_ _spatial_relation_,SearchScreeningEvent
Is American Primitive showing in Santikos Theatres,O B-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing in _location_name_,SearchScreeningEvent
what are the movie schedules in the neighborhood,O O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,what are the _object_type_ _spatial_relation_,SearchScreeningEvent
Check the schedule for Bow Tie Cinemas ,O O B-object_type O B-location_name I-location_name I-location_name ,Check the _object_type_ for _location_name_ ,SearchScreeningEvent
Check the timings for Snowbound at the closest movie theatre ,O O O O B-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,Check the timings for _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What are the movie times at Caribbean Cinemas,O O O B-object_type I-object_type O B-location_name I-location_name ,What are the _object_type_ at _location_name_,SearchScreeningEvent
I need films in the neighborhood,O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,I need _movie_type_ _spatial_relation_,SearchScreeningEvent
Show the movie schedules in the neighborhood,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,Show the _object_type_ _spatial_relation_,SearchScreeningEvent
where's the nearest movie house showing foreign films,O O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_type ,where's the _spatial_relation_ _object_location_type_ showing foreign _movie_type_,SearchScreeningEvent
What movies are showing now at the closest cinema ,O B-movie_type O O B-timerange O O B-spatial_relation B-object_location_type ,What _movie_type_ are showing _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Is Rumor Has It playing,O B-movie_name I-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
I need a list of Speakeasy Theaters movie times,O O O O O B-location_name I-location_name B-object_type I-object_type ,I need a list of _location_name_ _object_type_,SearchScreeningEvent
When is The Outer Space Connection playing at the nearest cinema ,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type ,When is _movie_name_ playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Find the movie times at Harkins Theatres ,O O B-object_type I-object_type O B-location_name I-location_name ,Find the _object_type_ at _location_name_ ,SearchScreeningEvent
Find the films at Century Theatres ,O O B-movie_type O B-location_name I-location_name ,Find the _movie_type_ at _location_name_ ,SearchScreeningEvent
show the animated movies playing in the neighbourhood,O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,show the _movie_type_ playing _spatial_relation_,SearchScreeningEvent
I want to see Fear Chamber ,O O O O B-movie_name I-movie_name ,I want to see _movie_name_ ,SearchScreeningEvent
Show me Southern Theatres movie times,O O B-location_name I-location_name B-object_type I-object_type ,Show me _location_name_ _object_type_,SearchScreeningEvent
Is The Unnaturals showing at 13 ,O B-movie_name I-movie_name O O B-timerange ,Is _movie_name_ showing at _timerange_ ,SearchScreeningEvent
Is No Time to Be Young showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
Find the movie schedules for Regal Entertainment Group ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
I want to see Shattered Image ,O O O O B-movie_name I-movie_name ,I want to see _movie_name_ ,SearchScreeningEvent
Find the schedule at Star Theatres ,O O B-object_type O B-location_name I-location_name ,Find the _object_type_ at _location_name_ ,SearchScreeningEvent
Will I Think I Do be playing at 7 PM ,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-timerange I-timerange ,Will _movie_name_ be playing at _timerange_ ,SearchScreeningEvent
Show me the schedule for ArcLight Hollywood for only animated movies,O O O B-object_type O B-location_name I-location_name O O B-movie_type I-movie_type ,Show me the _object_type_ for _location_name_ for only _movie_type_,SearchScreeningEvent
