utterance,labels,delexicalised,intent
increase loudness by 5,O O O B-volume_higher ,increase loudness by _volume_higher_,snips-assistant:VolumeUp
increase loudness,O O ,increase loudness,snips-assistant:VolumeUp
louder by 5 levels,O O B-volume_higher O ,louder by _volume_higher_ levels,snips-assistant:VolumeUp
louder,O ,louder,snips-assistant:VolumeUp
volume up by thirteen please,O O O B-volume_higher O ,volume up by _volume_higher_ please,snips-assistant:VolumeUp
volume up by 56,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by 4 levels,O O O B-volume_higher O ,volume up by _volume_higher_ levels,snips-assistant:VolumeUp
augment volume by 4,O O O B-volume_higher ,augment volume by _volume_higher_,snips-assistant:VolumeUp
augment volume by forty levels,O O O B-volume_higher O ,augment volume by _volume_higher_ levels,snips-assistant:VolumeUp
augment volume by four levels,O O O B-volume_higher O ,augment volume by _volume_higher_ levels,snips-assistant:VolumeUp
augment sound level by 56,O O O O B-volume_higher ,augment sound level by _volume_higher_,snips-assistant:VolumeUp
augment volume level by 44,O O O O B-volume_higher ,augment volume level by _volume_higher_,snips-assistant:VolumeUp
augment sound by thirty-three,O O O B-volume_higher ,augment sound by _volume_higher_,snips-assistant:VolumeUp
augment sound,O O ,augment sound,snips-assistant:VolumeUp
raise the volume 91 levels,O O O B-volume_higher O ,raise the volume _volume_higher_ levels,snips-assistant:VolumeUp
raise the volume 7 notches,O O O B-volume_higher O ,raise the volume _volume_higher_ notches,snips-assistant:VolumeUp
raise the volume by 4 notches,O O O O B-volume_higher O ,raise the volume by _volume_higher_ notches,snips-assistant:VolumeUp
raise the volume by 45 levels,O O O O B-volume_higher O ,raise the volume by _volume_higher_ levels,snips-assistant:VolumeUp
volume up by seventy-six,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by 33,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by seventeen,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by 44,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by 65,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up by forty,O O O B-volume_higher ,volume up by _volume_higher_,snips-assistant:VolumeUp
volume up,O O ,volume up,snips-assistant:VolumeUp
sound up,O O ,sound up,snips-assistant:VolumeUp
more sound,O O ,more sound,snips-assistant:VolumeUp
louder,O ,louder,snips-assistant:VolumeUp
increase volume to a louder setup,O O O O O O ,increase volume to a louder setup,snips-assistant:VolumeUp
increase to a louder volume level,O O O O O O ,increase to a louder volume level,snips-assistant:VolumeUp
i want the volume at a higher level,O O O O O O O O ,i want the volume at a higher level,snips-assistant:VolumeUp
increase to a higher volume level,O O O O O O ,increase to a higher volume level,snips-assistant:VolumeUp
i want the volume to be higher,O O O O O O O ,i want the volume to be higher,snips-assistant:VolumeUp
increase volume to a higher level,O O O O O O ,increase volume to a higher level,snips-assistant:VolumeUp
make the speaker sound louder,O O O O O ,make the speaker sound louder,snips-assistant:VolumeUp
turn up the speaker sound,O O O O O ,turn up the speaker sound,snips-assistant:VolumeUp
amplify the speaker please,O O O O ,amplify the speaker please,snips-assistant:VolumeUp
amplify the volume sound,O O O O ,amplify the volume sound,snips-assistant:VolumeUp
more sound,O O ,more sound,snips-assistant:VolumeUp
amplify the speaker sound,O O O O ,amplify the speaker sound,snips-assistant:VolumeUp
when should I leave to be at work at 8 pm,O O O O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time ,when should I leave to be at _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave,O O O O O O ,at what time should I leave,snips-assistant:GetDepartureTime
could you tell me what my departure time should be,O O O O O O O O O O ,could you tell me what my departure time should be,snips-assistant:GetDepartureTime
can you calculate my departure time,O O O O O O ,can you calculate my departure time,snips-assistant:GetDepartureTime
could you tell me what my departure time should be,O O O O O O O O O O ,could you tell me what my departure time should be,snips-assistant:GetDepartureTime
I need you to tell me when to leave,O O O O O O O O O ,I need you to tell me when to leave,snips-assistant:GetDepartureTime
tell me when to leave,O O O O O ,tell me when to leave,snips-assistant:GetDepartureTime
when should i leave the metropolitan museum to be at home at six pm,O O O O O B-location_from I-location_from O O O B-location_to B-arrival_time I-arrival_time I-arrival_time ,when should i leave the _location_from_ to be at _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
When should I leave Times Square to be at the office at 6 pm,O O O O B-location_from I-location_from O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time ,When should I leave _location_from_ to be at the _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
When should I leave the Metropolitan Museum to be at the airport tomorrow,O O O O O B-location_from I-location_from O O O O B-location_to B-arrival_time ,When should I leave the _location_from_ to be at the _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
i'm headed to the moma from sixty eight franklin street and need to arrive at seven am when should i leave,O O O O O B-location_to O B-location_from I-location_from I-location_from I-location_from O O O O B-arrival_time I-arrival_time I-arrival_time O O O O ,i'm headed to the _location_to_ from _location_from_ and need to arrive _arrival_time_ when should i leave,snips-assistant:GetDepartureTime
I'm going to newark and want to arrive at 11 am when do I depart,O O O O B-location_to O O O O B-arrival_time I-arrival_time I-arrival_time O O O O ,I'm going to _location_to_ and want to arrive _arrival_time_ when do I depart,snips-assistant:GetDepartureTime
i have to be home at 7 this evening tell me when to leave from 47 Houston street,O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time I-arrival_time O O O O O O B-location_from I-location_from I-location_from ,i have to be _location_to_ _arrival_time_ tell me when to leave from _location_from_,snips-assistant:GetDepartureTime
to get to the moma at 7 am when should i leave,O O O O B-location_to B-arrival_time I-arrival_time I-arrival_time O O O O ,to get to the _location_to_ _arrival_time_ when should i leave,snips-assistant:GetDepartureTime
I want to be at the office at 5 tell me when to leave home,O O O O O O B-location_to B-arrival_time I-arrival_time O O O O O B-location_from ,I want to be at the _location_to_ _arrival_time_ tell me when to leave _location_from_,snips-assistant:GetDepartureTime
when do I have to leave home to get to broadway by bike at 4 pm,O O O O O O B-location_from O O O B-location_to O B-travel_mode B-arrival_time I-arrival_time I-arrival_time ,when do I have to leave _location_from_ to get to _location_to_ by _travel_mode_ _arrival_time_,snips-assistant:GetDepartureTime
tell me when to leave to get to times square at 10 pm,O O O O O O O O B-location_to I-location_to B-arrival_time I-arrival_time I-arrival_time ,tell me when to leave to get to _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
tell me when to leave tribeca to be home by 10 pm,O O O O O B-location_from O O B-location_to B-arrival_time I-arrival_time I-arrival_time ,tell me when to leave _location_from_ to be _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
at what time should I leave to be at work at 9am,O O O O O O O O O B-location_to B-arrival_time I-arrival_time ,at what time should I leave to be at _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
when should I leave home to be at work at 8pm,O O O O B-location_from O O O B-location_to B-arrival_time I-arrival_time ,when should I leave _location_from_ to be at _location_to_ _arrival_time_,snips-assistant:GetDepartureTime
I want to be at noon at the office when should I leave home,O O O O B-arrival_time I-arrival_time O O B-location_to O O O O B-location_from ,I want to be _arrival_time_ at the _location_to_ when should I leave _location_from_,snips-assistant:GetDepartureTime
