utterance,labels,delexicalised,intent
Can I put this tune onto my sin estr̩s playlist,O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS Can I put this _music_item_ onto _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
I'd like to add jordan rudess onto the Divertido para ni̱os playlist,O O O O O B-artist I-artist O O B-playlist I-playlist I-playlist O ,SOS I'd like to add _artist_ onto the _playlist_ playlist EOS,AddToPlaylist
Add kent james to the disney soundtrack,O B-artist I-artist O O B-playlist O ,SOS Add _artist_ to the _playlist_ soundtrack EOS,AddToPlaylist
Add the artist Adam Deibert to my Perfect Concentration playlist,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add the _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist,O O O O B-music_item B-artist I-artist I-artist O O B-playlist I-playlist I-playlist O ,SOS Can you put the _music_item_ _artist_ onto the _playlist_ playlist EOS,AddToPlaylist
Add the album to the hot 50 playlist,O O B-music_item O O B-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
add the artist Pete Murray to my relaxing playlist,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist O ,SOS add the _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the track to the drum & breaks playlist,O O B-music_item O O B-playlist I-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
For my fantastic workout can you add sara bareilles,O B-playlist_owner B-playlist I-playlist O O O B-artist I-artist ,SOS For _playlist_owner_ _playlist_ can you add _artist_ EOS,AddToPlaylist
Add the boy george track to the Emo Forever playlist,O O B-artist I-artist B-music_item O O B-playlist I-playlist O ,SOS Add the _artist_ _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add Ted Heath to the road trip playlist,O B-artist I-artist O O B-playlist I-playlist O ,SOS Add _artist_ to the _playlist_ playlist EOS,AddToPlaylist
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years,O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O O O B-playlist I-playlist I-playlist I-playlist I-playlist ,SOS Can you add _entity_name_ to the playlist called _playlist_ EOS,AddToPlaylist
Add this artist to Showstopper Being Mary Jane,O O B-music_item O B-playlist I-playlist I-playlist I-playlist ,SOS Add this _music_item_ to _playlist_ EOS,AddToPlaylist
put the artist onto Top Latin Alternative,O O B-music_item O B-playlist I-playlist I-playlist ,SOS put the _music_item_ onto _playlist_ EOS,AddToPlaylist
Add Michael Wittig music to Country Icon playlist,O B-artist I-artist O O B-playlist I-playlist O ,SOS Add _artist_ music to _playlist_ playlist EOS,AddToPlaylist
add Highway Patrolman in my playlist this is al green,O B-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist ,SOS add _entity_name_ in _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
Add Richard McNamara newest song to the Just Smile playlist,O B-artist I-artist O B-music_item O O B-playlist I-playlist O ,SOS Add _artist_ newest _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add Annesley Malewana album to playlist indietronic,O B-artist I-artist B-music_item O O B-playlist ,SOS Add _artist_ _music_item_ to playlist _playlist_ EOS,AddToPlaylist
Add the artist to my dishwashing playlist,O O B-music_item O B-playlist_owner B-playlist O ,SOS Add the _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add this artist to fairy tales playlist,O O B-music_item O B-playlist I-playlist O ,SOS Add this _music_item_ to _playlist_ playlist EOS,AddToPlaylist
add Muzika za decu to my Crash Course playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,SOS add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add a derek watkins tune to This Is Johnny Cash,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist I-playlist ,SOS Add a _artist_ _music_item_ to _playlist_ EOS,AddToPlaylist
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,SOS Add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add the current track to my This Is Tchaikovsky playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,SOS add the current _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Put abe laboriel onto the Escapada playlist,O B-artist I-artist O O B-playlist O ,SOS Put _artist_ onto the _playlist_ playlist EOS,AddToPlaylist
add abacab to beryl's party on fridays playlist,O B-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O ,SOS add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Please add this track by Paul McGuigan to the Deep House playlist,O O O B-music_item O B-artist I-artist O O B-playlist I-playlist O ,SOS Please add this _music_item_ by _artist_ to the _playlist_ playlist EOS,AddToPlaylist
can you add the current tune to my Calm before the storm playlist,O O O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS can you add the current _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Please add The image of you to my playlist Crate Diggers Anonymous,O O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist ,SOS Please add _entity_name_ to _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
Add a track to Jazzy Dinner,O O B-music_item O B-playlist I-playlist ,SOS Add a _music_item_ to _playlist_ EOS,AddToPlaylist
Add the album to the Hipster Soul playlist,O O B-music_item O O B-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
add this tune to my Sleepify playlist,O O B-music_item O B-playlist_owner B-playlist O ,SOS add this _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add jack white to my playlist This Is Shakira,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,SOS Add _artist_ to _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
add tommy johnson to The MetalSucks Playlist,O B-artist I-artist O B-playlist I-playlist I-playlist ,SOS add _artist_ to _playlist_ EOS,AddToPlaylist
Add the chris clark tune to my women of the blues playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS Add the _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add an artist to Jukebox Boogie Rhythm & Blues,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist ,SOS Add an _music_item_ to _playlist_ EOS,AddToPlaylist
add this artist to my Electronic Bliss playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS add this _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
I need to add to my Infinite Indie Folk list the works of Rahim Shah,O O O O O B-playlist_owner B-playlist I-playlist I-playlist O O O O B-artist I-artist ,SOS I need to add to _playlist_owner_ _playlist_ list the works of _artist_ EOS,AddToPlaylist
Add martin barre to my punk unplugged playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add tierney sutton to my Novedades Viernes Sudam̩rica playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,SOS add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add this tune to dorthy's 80's party playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O ,SOS Add this _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
A Very Cellular Song needs to be added to my masters of metal playlist,B-entity_name I-entity_name I-entity_name I-entity_name O O O O O B-playlist_owner B-playlist I-playlist I-playlist O ,SOS _entity_name_ needs to be added to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add Toyan to my Epic Gaming playlist,O B-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the song to the Mac 'N Cheese playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
add this artist to my spotlight on country 2016 playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS add this _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add a song to my playlist madden nfl 16,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist ,SOS Add a _music_item_ to _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
Add emilie autumn to my Na̤̣o Reggae playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add Farhad Darya songs in virales de siempre,O B-artist I-artist O O B-playlist I-playlist I-playlist ,SOS add _artist_ songs in _playlist_ EOS,AddToPlaylist
add a song in my All Out 60s,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,SOS add a _music_item_ in _playlist_owner_ _playlist_ EOS,AddToPlaylist
add we have a theme song to my House Afterwork playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,SOS add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add the song to my We Everywhere playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS add the _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add Roel van Velzen to my party of the century playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the artist to the political punks playlist,O O B-music_item O O B-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add the album to my Club Hits playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS Add the _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
