utterance,labels,delexicalised,intent
Play shining down by Tsukiko Amano on pandora.,0 B-track I-track 0 B-artist I-artist 0 B-service 0 ,Play [track] by [artist] on [service].,PlayMusic
play Who Do You Think You Are by Magnifico with spotify,0 B-track I-track I-track I-track I-track I-track 0 B-artist 0 B-service ,play [track] by [artist] with [service],PlayMusic
Play tribal,0 B-genre ,Play [genre],PlayMusic
Play Rain by Subliminal on Groove Shark,0 B-track 0 B-artist 0 B-service I-service ,Play [track] by [artist] on [service],PlayMusic
Play ballad music from 1958,0 B-music_item 0 0 B-year ,Play [music_item] music from [year],PlayMusic
Repeat the track of music,B-track 0 B-music_item 0 0 ,[track] the [music_item] of music,PlayMusic
Play the playlist introspective,0 0 0 B-playlist ,Play the playlist [playlist],PlayMusic
Please play a song from the thirties by Peter Murphy on Last Fm,0 0 0 B-music_item 0 0 B-year 0 B-artist I-artist 0 B-service I-service ,Please play a [music_item] from the [year] by [artist] on [service],PlayMusic
Play Party Through The Decades on Deezer,0 B-playlist I-playlist I-playlist I-playlist 0 B-service ,Play [playlist] on [service],PlayMusic
Play Martha My Dear by shannon.,0 B-track I-track I-track 0 B-artist 0 ,Play [track] by [artist].,PlayMusic
play the greatest Adrian Kowanek music,0 0 B-sort B-artist I-artist 0 ,play the [sort] [artist] music,PlayMusic
Can I hear a symphony from the seventies on Youtube?,0 0 0 0 B-music_item 0 0 B-year 0 B-service 0 ,Can I hear a [music_item] from the [year] on [service]?,PlayMusic
I'd like to listen to Space music,0 0 0 0 0 B-genre 0 ,I'd like to listen to [genre] music,PlayMusic
play the last Niney The Observer song,0 0 B-sort B-artist I-artist I-artist B-music_item ,play the [sort] [artist] [music_item],PlayMusic
Play a chant by Mj Cole,0 0 B-music_item 0 B-artist I-artist ,Play a [music_item] by [artist],PlayMusic
Play industrial music.,0 B-genre 0 ,Play [genre] music.,PlayMusic
Play always by walter parazaider.,0 B-track 0 B-artist I-artist 0 ,Play [track] by [artist].,PlayMusic
Play thirties on Lastfm,0 B-year 0 B-service ,Play [year] on [service],PlayMusic
play music form the fourties with Slacker,0 0 0 0 B-year 0 B-service ,play music form the [year] with [service],PlayMusic
Use pandora to play music from stano in the year 2005,0 B-service 0 0 0 0 B-artist 0 0 0 B-year ,Use [service] to play music from [artist] in the year [year],PlayMusic
Use Groove Shark to play Krizz Kaliko,0 B-service I-service 0 0 B-artist I-artist ,Use [service] to play [artist],PlayMusic
Play the music of Filipp Bedrossowitsch Kirkorow's theme,0 0 0 0 B-artist I-artist I-artist 0 B-music_item ,Play the music of [artist]'s [music_item],PlayMusic
Play Skin & Bone by Jess Stacy on Deezer,0 B-album I-album I-album 0 B-artist I-artist 0 B-service ,Play [album] by [artist] on [service],PlayMusic
Play me a seventies ep,0 0 0 B-year B-music_item ,Play me a [year] [music_item],PlayMusic
play falco on Zvooq for Good Hit,0 B-artist 0 B-service 0 B-track I-track ,play [artist] on [service] for [track],PlayMusic
On Itunes play the latest Anna Yesipova ep,0 B-service 0 0 B-sort B-artist I-artist B-music_item ,On [service] play the [sort] [artist] [music_item],PlayMusic
Play music from the track She Came In Through The Bathroom Window,0 0 0 0 B-music_item B-track I-track I-track I-track I-track I-track I-track ,Play music from the [music_item] [track],PlayMusic
play some best selling rave songs,0 0 B-sort 0 B-genre 0 ,play some [sort] selling [genre] songs,PlayMusic
Play Change Has Come on Google Music.,0 B-album I-album I-album 0 B-service I-service 0 ,Play [album] on [service].,PlayMusic
Play the newest stuff by blowfly,0 0 B-sort 0 0 B-artist ,Play the [sort] stuff by [artist],PlayMusic
Play the playlist spring,0 0 0 B-playlist ,Play the playlist [playlist],PlayMusic
I want to hear something from the nineties by Alissa Musto on Groove Shark,0 0 0 0 0 0 0 B-year 0 B-artist I-artist 0 B-service I-service ,I want to hear something from the [year] by [artist] on [service],PlayMusic
Play Trace Adkins' music from the thirties.,0 B-artist I-artist 0 0 0 0 B-year 0 ,Play [artist]' music from the [year].,PlayMusic
Play a soundtrack from 1954.,0 0 B-music_item 0 B-year 0 ,Play a [music_item] from [year].,PlayMusic
"Can you play something from the fourties, preferably a symphony?",0 0 0 0 0 0 B-year 0 0 0 B-music_item 0 ,"Can you play something from the [year], preferably a [music_item]?",PlayMusic
play Clifford Brown All Stars by Michael Balzary,0 B-album I-album I-album I-album 0 B-artist I-artist ,play [album] by [artist],PlayMusic
play Pandora Christian Gangsta Rap,0 B-service B-genre I-genre I-genre ,play [service] [genre],PlayMusic
Play any chanson,0 0 B-genre ,Play any [genre],PlayMusic
Play a chant from the fifties,0 0 B-music_item 0 0 B-year ,Play a [music_item] from the [year],PlayMusic
Play Leanne Dobinson Right To Dream,0 B-artist I-artist B-track I-track I-track ,Play [artist] [track],PlayMusic
play The Happiest Days Of Our Lives by Tommy Emmanuel,0 B-track I-track I-track I-track I-track I-track 0 B-artist I-artist ,play [track] by [artist],PlayMusic
Please play This Is The Day by Brian Robertson.,0 0 B-album I-album I-album I-album 0 B-artist I-artist 0 ,Please play [album] by [artist].,PlayMusic
play Abhijeet Bhattacharya from 1986,0 B-artist I-artist 0 B-year ,play [artist] from [year],PlayMusic
Play a new tune by louis silvers.,0 0 B-sort B-music_item 0 B-artist I-artist 0 ,Play a [sort] [music_item] by [artist].,PlayMusic
Play me a song by Steve Hackett from Manuel,0 0 0 B-music_item 0 B-artist I-artist 0 B-album ,Play me a [music_item] by [artist] from [album],PlayMusic
Play Portsmouth by Paul Smith on Google Music.,0 B-track 0 B-artist I-artist 0 B-service I-service 0 ,Play [track] by [artist] on [service].,PlayMusic
Play Dj Drama from the 1976,0 B-artist I-artist 0 0 B-year ,Play [artist] from the [year],PlayMusic
play my tribute by Billy Cox,0 B-track I-track 0 B-artist I-artist ,play [track] by [artist],PlayMusic
"Play the playlist, Hardstyle, Baby.",0 0 0 B-playlist I-playlist 0 ,"Play the playlist, [playlist].",PlayMusic
Play me a sound track by Bert Mccracken on zvooq,0 0 0 B-music_item I-music_item 0 B-artist I-artist 0 B-service ,Play me a [music_item] by [artist] on [service],PlayMusic
Play some music from the fourties.,0 0 0 0 0 B-year 0 ,Play some music from the [year].,PlayMusic
Play music on Itunes.,0 0 0 B-service 0 ,Play music on [service].,PlayMusic
I want to hear a Sandra ep,0 0 0 0 0 B-artist B-music_item ,I want to hear a [artist] [music_item],PlayMusic
play theme by Yanni on Vimeo,0 B-music_item 0 B-artist 0 B-service ,play [music_item] by [artist] on [service],PlayMusic
play fourties tunes,0 B-year 0 ,play [year] tunes,PlayMusic
Play a 2004 song by eliel on Zvooq.,0 0 B-year B-music_item 0 B-artist 0 B-service 0 ,Play a [year] [music_item] by [artist] on [service].,PlayMusic
Play some music on Vimeo,0 0 0 0 B-service ,Play some music on [service],PlayMusic
Play the newest music by Gladys Knight,0 0 B-sort 0 0 B-artist I-artist ,Play the [sort] music by [artist],PlayMusic
play Hora Din Moldova by Yamazaki Maso,0 B-track I-track I-track 0 B-artist I-artist ,play [track] by [artist],PlayMusic
play the album Winner Takes All by Takuro with Last Fm,0 0 B-music_item B-album I-album I-album 0 B-artist 0 B-service I-service ,play the [music_item] [album] by [artist] with [service],PlayMusic
Play the best ballad by The Rascals.,0 0 B-sort B-music_item 0 B-artist I-artist 0 ,Play the [sort] [music_item] by [artist].,PlayMusic
Play me the track Mama Liked The Roses,0 0 0 B-music_item B-track I-track I-track I-track ,Play me the [music_item] [track],PlayMusic
Play eighties,0 B-year ,Play [year],PlayMusic
Play a 2014 theme from Greg Pattillo,0 0 B-year B-music_item 0 B-artist I-artist ,Play a [year] [music_item] from [artist],PlayMusic
Play some music from Roberto Carlos,0 0 0 0 B-artist I-artist ,Play some music from [artist],PlayMusic
Play the concert from Philip Oakey 1973 concert on Netflix,0 0 0 0 B-artist I-artist B-year 0 0 B-service ,Play the concert from [artist] [year] concert on [service],PlayMusic
Play some music from 1995,0 0 0 0 B-year ,Play some music from [year],PlayMusic
Play Kaori Mochida's most popular music on Google Music.,0 B-artist I-artist 0 B-sort I-sort 0 0 B-service I-service 0 ,Play [artist]'s [sort] music on [service].,PlayMusic
Play A Chaos Of Desire from Dan Snaith,0 B-album I-album I-album I-album 0 B-artist I-artist ,Play [album] from [artist],PlayMusic
Play music by Country Dick Montana.,0 0 0 B-artist I-artist I-artist 0 ,Play music by [artist].,PlayMusic
play chant from the nineties with Last Fm,0 B-music_item 0 0 B-year 0 B-service I-service ,play [music_item] from the [year] with [service],PlayMusic
Play a top 5 song from Wally Bastian on Google Music,0 0 B-sort I-sort B-music_item 0 B-artist I-artist 0 B-service I-service ,Play a [sort] [music_item] from [artist] on [service],PlayMusic
Play White Noise.,0 B-playlist I-playlist 0 ,Play [playlist].,PlayMusic
Play ep from Quasimoto from the nineties,0 B-music_item 0 B-artist 0 0 B-year ,Play [music_item] from [artist] from the [year],PlayMusic
play a 1988 soundtrack,0 0 B-year B-music_item ,play a [year] [music_item],PlayMusic
Play a popular sound track by Joe Pass on Itunes.,0 0 B-sort B-music_item I-music_item 0 B-artist I-artist 0 B-service 0 ,Play a [sort] [music_item] by [artist] on [service].,PlayMusic
Play something from the jonathon lee movement,0 0 0 0 B-artist I-artist B-music_item ,Play something from the [artist] [music_item],PlayMusic
play James Moody ballad,0 B-artist I-artist B-music_item ,play [artist] [music_item],PlayMusic
I want to listen to some music from 2003 on Pandora from them,0 0 0 0 0 0 0 0 B-year 0 B-service 0 B-music_item ,I want to listen to some music from [year] on [service] from [music_item],PlayMusic
play a top 50  tune from the twenties by Willi Williams,0 0 B-sort I-sort B-music_item 0 0 B-year 0 B-artist I-artist ,play a [sort]  [music_item] from the [year] by [artist],PlayMusic
play fifties track music,0 B-year B-music_item 0 ,play [year] [music_item] music,PlayMusic
Play theme music from 2011.,0 B-music_item 0 0 B-year 0 ,Play [music_item] music from [year].,PlayMusic
play music by Billy Powell,0 0 0 B-artist I-artist ,play music by [artist],PlayMusic
Play One Good Reason by Tommy Flanagan on Itunes,0 B-track I-track I-track 0 B-artist I-artist 0 B-service ,Play [track] by [artist] on [service],PlayMusic
Play some fun-punk,0 0 B-genre ,Play some [genre],PlayMusic
Play me a song by Dj Paul Elstak in 1988 on Zvooq,0 0 0 B-music_item 0 B-artist I-artist I-artist 0 B-year 0 B-service ,Play me a [music_item] by [artist] in [year] on [service],PlayMusic
Play Hasan Saltik from 2004,0 B-artist I-artist 0 B-year ,Play [artist] from [year],PlayMusic
I want to hear popular music from Martin Lopez,0 0 0 0 B-sort 0 0 B-artist I-artist ,I want to hear [sort] music from [artist],PlayMusic
Play A Sudden Rainstorm playlist.,0 B-playlist I-playlist I-playlist 0 ,Play [playlist] playlist.,PlayMusic
play wendy james from the fifties,0 B-artist I-artist 0 0 B-year ,play [artist] from the [year],PlayMusic
Use Itunes to play music,0 B-service 0 0 0 ,Use [service] to play music,PlayMusic
Play a Paul Davis melody,0 0 B-artist I-artist B-music_item ,Play a [artist] [music_item],PlayMusic
Play Lorenzo Palacios Quispe,0 B-artist I-artist I-artist ,Play [artist],PlayMusic
Put on Vimeo and play Kacapi Suling,0 0 B-service 0 0 B-genre I-genre ,Put on [service] and play [genre],PlayMusic
play a soundtrack by Sarah Geronimo on google music,0 0 B-music_item 0 B-artist I-artist 0 B-service I-service ,play a [music_item] by [artist] on [service],PlayMusic
Play me a song from 1976 by Bennie Moten,0 0 0 B-music_item 0 B-year 0 B-artist I-artist ,Play me a [music_item] from [year] by [artist],PlayMusic
I want to hear eighties music by Noko on deezer.,0 0 0 0 B-year 0 0 B-artist 0 B-service 0 ,I want to hear [year] music by [artist] on [service].,PlayMusic
Play some Glenn Miller.,0 0 B-artist I-artist 0 ,Play some [artist].,PlayMusic
Can I hear a song by David Hodges?,0 0 0 0 B-music_item 0 B-artist I-artist 0 ,Can I hear a [music_item] by [artist]?,PlayMusic
Play The New Retro playlist on Netflix.,0 B-playlist I-playlist I-playlist 0 0 B-service 0 ,Play [playlist] playlist on [service].,PlayMusic
Play some P. J. Proby,0 0 B-artist I-artist I-artist ,Play some [artist],PlayMusic
Play soundtrack by Armand Van Helden,0 B-music_item 0 B-artist I-artist I-artist ,Play [music_item] by [artist],PlayMusic
Play The Lamentation Of Cloris,0 B-track I-track I-track I-track ,Play [track],PlayMusic
I want to hear the new Latin Pop Rising list,0 0 0 0 0 0 B-playlist I-playlist I-playlist 0 ,I want to hear the new [playlist] list,PlayMusic
Please play some music from the seventies movement,0 0 0 0 0 0 B-year B-music_item ,Please play some music from the [year] [music_item],PlayMusic
play Signe Anderson chant music that is newest,0 B-artist I-artist B-music_item 0 0 0 B-sort ,play [artist] [music_item] music that is [sort],PlayMusic
play Richard Thompson from the thirties song book,0 B-artist I-artist 0 0 B-year B-music_item 0 ,play [artist] from the [year] [music_item] book,PlayMusic
Play funtime activity,0 B-playlist I-playlist ,Play [playlist],PlayMusic
Play me a song from Luxury Liner,0 0 0 B-music_item 0 B-album I-album ,Play me a [music_item] from [album],PlayMusic
I want to hear De Eerste Keer from Paul Caiafa  off of Google Music,0 0 0 0 B-track I-track I-track 0 B-artist I-artist 0 0 B-service I-service ,I want to hear [track] from [artist]  off of [service],PlayMusic
Play a sixties song.,0 0 B-year B-music_item 0 ,Play a [year] [music_item].,PlayMusic
I want to hear some twenties music off of Deezer,0 0 0 0 0 B-year 0 0 0 B-service ,I want to hear some [year] music off of [service],PlayMusic
Play some movement from 1959 on deezer.,0 0 B-music_item 0 B-year 0 B-service 0 ,Play some [music_item] from [year] on [service].,PlayMusic
play songs by Queen,0 0 0 B-playlist ,play songs by [playlist],PlayMusic
Please play good music by Will Oldham.,0 0 B-sort 0 0 B-artist I-artist 0 ,Please play [sort] music by [artist].,PlayMusic
Play a song from the thirties on Zvooq,0 0 B-music_item 0 0 B-year 0 B-service ,Play a [music_item] from the [year] on [service],PlayMusic
play Vanlose Stairway by Janove Ottesen,0 B-track I-track 0 B-artist I-artist ,play [track] by [artist],PlayMusic
Play me the last 1980 record by Brenda Kahn,0 0 0 B-sort B-year B-music_item 0 B-artist I-artist ,Play me the [sort] [year] [music_item] by [artist],PlayMusic
Play music from the top-5 from artist Kenia Arias,0 0 0 0 B-sort 0 0 B-artist I-artist ,Play music from the [sort] from artist [artist],PlayMusic
Lets hear some 2009 music,0 0 0 B-year 0 ,Lets hear some [year] music,PlayMusic
Play some bass music.,0 0 B-genre 0 ,Play some [genre] music.,PlayMusic
Play Furusato on Google Music.,0 B-track 0 B-service I-service 0 ,Play [track] on [service].,PlayMusic
Play Party Anthems,0 B-playlist I-playlist ,Play [playlist],PlayMusic
use Iheart radio to play eighties music from Hugh Masekela.,0 B-service 0 0 0 B-year 0 0 B-artist I-artist 0 ,use [service] radio to play [year] music from [artist].,PlayMusic
Play a symphony from Bob Hardy please,0 0 B-music_item 0 B-artist I-artist 0 ,Play a [music_item] from [artist] please,PlayMusic
Play some eighties music.,0 0 B-year 0 ,Play some [year] music.,PlayMusic
Play a 1964 track from Shahram Nazeri on Pandora.,0 0 B-year B-music_item 0 B-artist I-artist 0 B-service 0 ,Play a [year] [music_item] from [artist] on [service].,PlayMusic
Sort to the last song on playlist from 1983 a chant by Mark Oliver Everett,0 0 0 B-sort B-music_item 0 0 0 B-year 0 B-music_item 0 B-artist I-artist I-artist ,Sort to the [sort] [music_item] on playlist from [year] a [music_item] by [artist],PlayMusic
