utterance,labels,delexicalised,intent
add tierney sutton to my Novedades Viernes Sudam̩rica playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this tune to dorthy's 80's party playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
A Very Cellular Song needs to be added to my masters of metal playlist,B-entity_name I-entity_name I-entity_name I-entity_name O O O O O B-playlist_owner B-playlist I-playlist I-playlist O ,_entity_name_ needs to be added to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Toyan to my Epic Gaming playlist ,O B-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add the song to the Mac 'N Cheese playlist ,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
add this artist to my spotlight on country 2016 playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a song to my playlist madden nfl 16,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist ,Add a _music_item_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add emilie autumn to my Na̤̣o Reggae playlist ,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add Farhad Darya songs in virales de siempre,O B-artist I-artist O O B-playlist I-playlist I-playlist ,add _artist_ songs in _playlist_,AddToPlaylist
add a song in my All Out 60s,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,add a _music_item_ in _playlist_owner_ _playlist_,AddToPlaylist
add we have a theme song to my House Afterwork playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add the song to my We Everywhere playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,add the _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Roel van Velzen to my party of the century playlist ,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add the artist to the political punks playlist ,O O B-music_item O O B-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
Add the album to my Club Hits playlist ,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
PlayerLine,O ,PlayerLine,None
ACT I,O O ,ACT I,None
SCENE I. London. The palace.,O O O O O O O ,SCENE I. London. The palace.,None
"Enter KING HENRY, LORD JOHN OF LANCASTER, the EARL of WESTMORELAND, SIR WALTER BLUNT, and others",O O O O O O O O O O O O O O O O O O O O ,"Enter KING HENRY, LORD JOHN OF LANCASTER, the EARL of WESTMORELAND, SIR WALTER BLUNT, and others",None
"So shaken as we are, so wan with care,",O O O O O O O O O O O ,"So shaken as we are, so wan with care,",None
"Find we a time for frighted peace to pant,",O O O O O O O O O O ,"Find we a time for frighted peace to pant,",None
And breathe short-winded accents of new broils,O O O O O O O ,And breathe short-winded accents of new broils,None
To be commenced in strands afar remote.,O O O O O O O O ,To be commenced in strands afar remote.,None
No more the thirsty entrance of this soil,O O O O O O O O ,No more the thirsty entrance of this soil,None
"Shall daub her lips with her own children's blood,",O O O O O O O O O O O ,"Shall daub her lips with her own children's blood,",None
"Nor more shall trenching war channel her fields,",O O O O O O O O O ,"Nor more shall trenching war channel her fields,",None
Nor bruise her flowerets with the armed hoofs,O O O O O O O O ,Nor bruise her flowerets with the armed hoofs,None
"Of hostile paces: those opposed eyes,",O O O O O O O O ,"Of hostile paces: those opposed eyes,",None
"Which, like the meteors of a troubled heaven,",O O O O O O O O O O ,"Which, like the meteors of a troubled heaven,",None
"All of one nature, of one substance bred,",O O O O O O O O O O ,"All of one nature, of one substance bred,",None
Did lately meet in the intestine shock,O O O O O O O ,Did lately meet in the intestine shock,None
And furious close of civil butchery,O O O O O O ,And furious close of civil butchery,None
"Shall now, in mutual well-beseeming ranks,",O O O O O O O O ,"Shall now, in mutual well-beseeming ranks,",None
March all one way and be no more opposed,O O O O O O O O O ,March all one way and be no more opposed,None
"Against acquaintance, kindred and allies:",O O O O O O O ,"Against acquaintance, kindred and allies:",None
"The edge of war, like an ill-sheathed knife,",O O O O O O O O O O ,"The edge of war, like an ill-sheathed knife,",None
"No more shall cut his master. Therefore, friends,",O O O O O O O O O O O ,"No more shall cut his master. Therefore, friends,",None
"As far as to the sepulchre of Christ,",O O O O O O O O O ,"As far as to the sepulchre of Christ,",None
"Whose soldier now, under whose blessed cross",O O O O O O O O ,"Whose soldier now, under whose blessed cross",None
"We are impressed and engaged to fight,",O O O O O O O O ,"We are impressed and engaged to fight,",None
"Forthwith a power of English shall we levy,",O O O O O O O O O ,"Forthwith a power of English shall we levy,",None
Whose arms were moulded in their mothers' womb,O O O O O O O O O ,Whose arms were moulded in their mothers' womb,None
To chase these pagans in those holy fields,O O O O O O O O ,To chase these pagans in those holy fields,None
Over whose acres walk'd those blessed feet,O O O O O O O O ,Over whose acres walk'd those blessed feet,None
Which fourteen hundred years ago were nail'd,O O O O O O O O ,Which fourteen hundred years ago were nail'd,None
For our advantage on the bitter cross.,O O O O O O O O ,For our advantage on the bitter cross.,None
"But this our purpose now is twelve month old,",O O O O O O O O O O ,"But this our purpose now is twelve month old,",None
And bootless 'tis to tell you we will go:,O O O O O O O O O O O ,And bootless 'tis to tell you we will go:,None
Therefore we meet not now. Then let me hear,O O O O O O O O O O ,Therefore we meet not now. Then let me hear,None
"Of you, my gentle cousin Westmoreland,",O O O O O O O O ,"Of you, my gentle cousin Westmoreland,",None
What yesternight our council did decree,O O O O O O ,What yesternight our council did decree,None
In forwarding this dear expedience.,O O O O O O ,In forwarding this dear expedience.,None
"My liege, this haste was hot in question,",O O O O O O O O O O ,"My liege, this haste was hot in question,",None
And many limits of the charge set down,O O O O O O O O ,And many limits of the charge set down,None
But yesternight: when all athwart there came,O O O O O O O O ,But yesternight: when all athwart there came,None
"A post from Wales loaden with heavy news,",O O O O O O O O O ,"A post from Wales loaden with heavy news,",None
"Whose worst was, that the noble Mortimer,",O O O O O O O O O ,"Whose worst was, that the noble Mortimer,",None
Leading the men of Herefordshire to fight,O O O O O O O ,Leading the men of Herefordshire to fight,None
"Against the irregular and wild Glendower,",O O O O O O O ,"Against the irregular and wild Glendower,",None
"Was by the rude hands of that Welshman taken,",O O O O O O O O O O ,"Was by the rude hands of that Welshman taken,",None
"A thousand of his people butchered,",O O O O O O O ,"A thousand of his people butchered,",None
"Upon whose dead corpse there was such misuse,",O O O O O O O O O ,"Upon whose dead corpse there was such misuse,",None
"Such beastly shameless transformation,",O O O O O ,"Such beastly shameless transformation,",None
By those Welshwomen done as may not be,O O O O O O O O ,By those Welshwomen done as may not be,None
Without much shame retold or spoken of.,O O O O O O O O ,Without much shame retold or spoken of.,None
It seems then that the tidings of this broil,O O O O O O O O O ,It seems then that the tidings of this broil,None
Brake off our business for the Holy Land.,O O O O O O O O O ,Brake off our business for the Holy Land.,None
"This match'd with other did, my gracious lord,",O O O O O O O O O O O ,"This match'd with other did, my gracious lord,",None
For more uneven and unwelcome news,O O O O O O ,For more uneven and unwelcome news,None
Came from the north and thus it did import:,O O O O O O O O O O ,Came from the north and thus it did import:,None
"On Holy-rood day, the gallant Hotspur there,",O O O O O O O O O ,"On Holy-rood day, the gallant Hotspur there,",None
"Young Harry Percy and brave Archibald,",O O O O O O O ,"Young Harry Percy and brave Archibald,",None
"That ever-valiant and approved Scot,",O O O O O O ,"That ever-valiant and approved Scot,",None
"At Holmedon met,",O O O O ,"At Holmedon met,",None
"Where they did spend a sad and bloody hour,",O O O O O O O O O O ,"Where they did spend a sad and bloody hour,",None
"As by discharge of their artillery,",O O O O O O O ,"As by discharge of their artillery,",None
"And shape of likelihood, the news was told,",O O O O O O O O O O ,"And shape of likelihood, the news was told,",None
"For he that brought them, in the very heat",O O O O O O O O O O ,"For he that brought them, in the very heat",None
"And pride of their contention did take horse,",O O O O O O O O O ,"And pride of their contention did take horse,",None
Uncertain of the issue any way.,O O O O O O O ,Uncertain of the issue any way.,None
"Here is a dear, a true industrious friend,",O O O O O O O O O O ,"Here is a dear, a true industrious friend,",None
"Sir Walter Blunt, new lighted from his horse.",O O O O O O O O O O ,"Sir Walter Blunt, new lighted from his horse.",None
Stain'd with the variation of each soil,O O O O O O O O ,Stain'd with the variation of each soil,None
"Betwixt that Holmedon and this seat of ours,",O O O O O O O O O ,"Betwixt that Holmedon and this seat of ours,",None
And he hath brought us smooth and welcome news.,O O O O O O O O O O ,And he hath brought us smooth and welcome news.,None
The Earl of Douglas is discomfited:,O O O O O O O ,The Earl of Douglas is discomfited:,None
"Ten thousand bold Scots, two and twenty knights,",O O O O O O O O O O ,"Ten thousand bold Scots, two and twenty knights,",None
Balk'd in their own blood did Sir Walter see,O O O O O O O O O O ,Balk'd in their own blood did Sir Walter see,None
"On Holmedon's plains. Of prisoners, Hotspur took",O O O O O O O O O O ,"On Holmedon's plains. Of prisoners, Hotspur took",None
"Mordake the Earl of Fife, and eldest son",O O O O O O O O O ,"Mordake the Earl of Fife, and eldest son",None
"To beaten Douglas, and the Earl of Athol,",O O O O O O O O O O ,"To beaten Douglas, and the Earl of Athol,",None
"Of Murray, Angus, and Menteith:",O O O O O O O O ,"Of Murray, Angus, and Menteith:",None
And is not this an honourable spoil?,O O O O O O O O ,And is not this an honourable spoil?,None
"A gallant prize? ha, cousin, is it not?",O O O O O O O O O O O O ,"A gallant prize? ha, cousin, is it not?",None
"In faith,",O O O ,"In faith,",None
It is a conquest for a prince to boast of.,O O O O O O O O O O O ,It is a conquest for a prince to boast of.,None
"Yea, there thou makest me sad and makest me sin",O O O O O O O O O O O ,"Yea, there thou makest me sad and makest me sin",None
In envy that my Lord Northumberland,O O O O O O ,In envy that my Lord Northumberland,None
"Should be the father to so blest a son,",O O O O O O O O O O ,"Should be the father to so blest a son,",None
"A son who is the theme of honour's tongue,",O O O O O O O O O O O ,"A son who is the theme of honour's tongue,",None
"Amongst a grove, the very straightest plant,",O O O O O O O O O ,"Amongst a grove, the very straightest plant,",None
Who is sweet Fortune's minion and her pride:,O O O O O O O O O O ,Who is sweet Fortune's minion and her pride:,None
"Whilst I, by looking on the praise of him,",O O O O O O O O O O O ,"Whilst I, by looking on the praise of him,",None
See riot and dishonour stain the brow,O O O O O O O ,See riot and dishonour stain the brow,None
Of my young Harry. O that it could be proved,O O O O O O O O O O O ,Of my young Harry. O that it could be proved,None
That some night-tripping fairy had exchanged,O O O O O O ,That some night-tripping fairy had exchanged,None
"In cradle-clothes our children where they lay,",O O O O O O O O ,"In cradle-clothes our children where they lay,",None
"And call'd mine Percy, his Plantagenet!",O O O O O O O O O ,"And call'd mine Percy, his Plantagenet!",None
"Then would I have his Harry, and he mine.",O O O O O O O O O O O ,"Then would I have his Harry, and he mine.",None
"But let him from my thoughts. What think you, coz,",O O O O O O O O O O O O O ,"But let him from my thoughts. What think you, coz,",None
"Of this young Percy's pride? the prisoners,",O O O O O O O O O O ,"Of this young Percy's pride? the prisoners,",None
"Which he in this adventure hath surprised,",O O O O O O O O ,"Which he in this adventure hath surprised,",None
"To his own use he keeps, and sends me word,",O O O O O O O O O O O O ,"To his own use he keeps, and sends me word,",None
I shall have none but Mordake Earl of Fife.,O O O O O O O O O O ,I shall have none but Mordake Earl of Fife.,None
"This is his uncle's teaching, this is Worcester,",O O O O O O O O O O O ,"This is his uncle's teaching, this is Worcester,",None
